dataset_no,dataset_name,algo,run,sol_idx,n_sol_in_front,f1_complexity,f2_train_error,accuracy,is_sparsest,is_best_acc,n_hidden,n_live,n_dead,n_sink,n_source,dead_frac,sink_frac,source_frac,out0_indeg,out1_indeg,out0_disc,out1_disc,any_out_disc,n_out_disc,bias_only_neurons,bias_only_frac,real_reach_out0,real_reach_out1,any_out_unreachable_real,f1_check_err,csv_path
2,Climate,MOEACKF,10,1,7,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run10_front.csv
2,Climate,MOEACKF,10,2,7,0.0,0.4305555556,0.5694444444,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run10_front.csv
2,Climate,MOEACKF,10,3,7,0.002380952381,0.150462963,0.8495370369999999,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run10_front.csv
2,Climate,MOEACKF,10,4,7,0.005952380952,0.08333333333,0.91666666667,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.8095221421841075e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run10_front.csv
2,Climate,MOEACKF,10,5,7,0.003571428571,0.1458333333,0.8541666667,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run10_front.csv
2,Climate,MOEACKF,10,6,7,0.007142857143,0.08101851852,0.91898148148,False,True,40,2,37,1,0,0.925,0.025,0.0,0,2,True,False,True,1,0,0.0,False,True,True,1.4285708033190403e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run10_front.csv
2,Climate,MOEACKF,11,0,7,0.00119047619,0.4074074074,0.5925925926,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,1,0.025,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,11,1,7,0.0130952381,0.08333333333,0.91666666667,False,False,40,2,33,4,1,0.825,0.1,0.025,0,3,True,False,True,1,0,0.0,False,True,True,4.76190441245361e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,11,2,7,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,11,3,7,0.5571428571,0.08101851852,0.91898148148,False,True,40,35,0,5,0,0.0,0.125,0.0,21,29,False,False,False,0,0,0.0,True,True,False,4.285716226348768e-11,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,11,4,7,0.0,0.4236111111,0.5763888889,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,11,5,7,0.003571428571,0.1736111111,0.8263888889,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,11,6,7,0.002380952381,0.1851851852,0.8148148148000001,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run11_front.csv
2,Climate,MOEACKF,12,0,6,0.0,0.4143518519,0.5856481481,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run12_front.csv
2,Climate,MOEACKF,12,1,6,0.00119047619,0.3912037037,0.6087962963,False,False,40,0,39,0,1,0.975,0.0,0.025,0,1,True,False,True,1,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run12_front.csv
2,Climate,MOEACKF,12,2,6,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run12_front.csv
2,Climate,MOEACKF,12,3,6,0.002380952381,0.1064814815,0.8935185185,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run12_front.csv
2,Climate,MOEACKF,12,4,6,0.009523809524,0.08333333333,0.91666666667,False,True,40,2,35,3,0,0.875,0.075,0.0,0,2,True,False,True,1,0,0.0,False,True,True,1.9047610710920537e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run12_front.csv
2,Climate,MOEACKF,12,5,6,0.003571428571,0.1018518519,0.8981481481,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run12_front.csv
2,Climate,MOEACKF,13,0,8,0.00119047619,0.4166666667,0.5833333332999999,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,1,8,0.0,0.4305555556,0.5694444444,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,2,8,0.02261904762,0.06944444444,0.93055555556,False,True,40,4,26,10,0,0.65,0.25,0.0,1,3,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,3,8,0.005952380952,0.07638888889,0.92361111111,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.8095221421841075e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,4,8,0.007142857143,0.07407407407,0.92592592593,False,False,40,2,37,1,0,0.925,0.025,0.0,0,2,True,False,True,1,1,0.025,False,True,True,1.4285708033190403e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,5,8,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,6,8,0.002380952381,0.1064814815,0.8935185185,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,13,7,8,0.008333333333,0.07175925926,0.92824074074,False,False,40,2,36,2,0,0.9,0.05,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.333340548028474e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run13_front.csv
2,Climate,MOEACKF,14,0,5,0.005952380952,0.08101851852,0.91898148148,False,True,40,2,37,1,0,0.925,0.025,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.8095221421841075e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run14_front.csv
2,Climate,MOEACKF,14,1,5,0.0,0.412037037,0.5879629630000001,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run14_front.csv
2,Climate,MOEACKF,14,2,5,0.004761904762,0.08333333333,0.91666666667,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run14_front.csv
2,Climate,MOEACKF,14,3,5,0.003571428571,0.1319444444,0.8680555556,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run14_front.csv
2,Climate,MOEACKF,14,4,5,0.002380952381,0.1342592593,0.8657407407,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run14_front.csv
2,Climate,MOEACKF,15,0,8,0.00119047619,0.4143518519,0.5856481481,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,1,0.025,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,1,8,0.004761904762,0.08333333333,0.91666666667,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,2,8,0.0130952381,0.0787037037,0.9212962963,False,False,40,2,33,5,0,0.825,0.125,0.0,0,2,True,False,True,1,0,0.0,False,True,True,4.76190441245361e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,3,8,0.002380952381,0.1111111111,0.8888888889,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,4,8,0.01428571429,0.07638888889,0.92361111111,False,True,40,2,31,7,0,0.775,0.175,0.0,0,2,True,False,True,1,0,0.0,False,True,True,4.285714144680597e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,5,8,0.0119047619,0.08101851852,0.91898148148,False,False,40,2,34,4,0,0.85,0.1,0.0,0,2,True,False,True,1,0,0.0,False,True,True,4.76190441245361e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,6,8,0.003571428571,0.1064814815,0.8935185185,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,15,7,8,0.0,0.4212962963,0.5787037037,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run15_front.csv
2,Climate,MOEACKF,16,0,8,0.00119047619,0.412037037,0.5879629630000001,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,1,8,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,2,8,0.002380952381,0.1342592593,0.8657407407,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,3,8,0.02857142857,0.07638888889,0.92361111111,False,True,40,3,25,11,1,0.625,0.275,0.025,0,4,True,False,True,1,0,0.0,False,True,True,1.4285690685955643e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,4,8,0.009523809524,0.08333333333,0.91666666667,False,False,40,2,34,4,0,0.85,0.1,0.0,0,2,True,False,True,1,1,0.025,False,True,True,1.9047610710920537e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,5,8,0.02619047619,0.0787037037,0.9212962963,False,False,40,3,25,10,2,0.625,0.25,0.05,1,4,False,False,False,0,0,0.0,False,True,True,4.761920024964894e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,6,8,0.025,0.08101851852,0.91898148148,False,False,40,3,24,11,2,0.6,0.275,0.05,1,4,False,False,False,0,0,0.0,False,True,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,16,7,8,0.0,0.4282407407,0.5717592593,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run16_front.csv
2,Climate,MOEACKF,17,0,5,0.0,0.4189814815,0.5810185185000001,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run17_front.csv
2,Climate,MOEACKF,17,1,5,0.002380952381,0.09953703704,0.9004629629600001,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run17_front.csv
2,Climate,MOEACKF,17,2,5,0.01428571429,0.0787037037,0.9212962963,False,True,40,2,33,4,1,0.825,0.1,0.025,1,2,False,False,False,0,0,0.0,False,True,True,4.285714144680597e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run17_front.csv
2,Climate,MOEACKF,17,3,5,0.004761904762,0.08101851852,0.91898148148,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run17_front.csv
2,Climate,MOEACKF,17,4,5,0.00119047619,0.3981481481,0.6018518519,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run17_front.csv
2,Climate,MOEACKF,18,0,9,0.002380952381,0.1412037037,0.8587962963,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,1,9,0.004761904762,0.08796296296,0.9120370370399999,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,2,9,0.005952380952,0.08564814815,0.91435185185,False,False,40,2,37,1,0,0.925,0.025,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.8095221421841075e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,3,9,0.00119047619,0.4050925926,0.5949074074,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,4,9,0.01428571429,0.08101851852,0.91898148148,False,False,40,4,33,3,0,0.825,0.075,0.0,0,4,True,False,True,1,0,0.0,False,True,True,4.285714144680597e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,5,9,0.003571428571,0.1365740741,0.8634259259,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,6,9,0.008333333333,0.08333333333,0.91666666667,False,False,40,2,35,3,0,0.875,0.075,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.333340548028474e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,7,9,0.01547619048,0.0787037037,0.9212962963,False,True,40,3,31,5,1,0.775,0.125,0.025,0,4,True,False,True,1,1,0.025,False,True,True,3.8095238769075834e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,18,8,9,0.0,0.4305555556,0.5694444444,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run18_front.csv
2,Climate,MOEACKF,19,0,7,0.0,0.4282407407,0.5717592593,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,19,1,7,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,19,2,7,0.002380952381,0.1319444444,0.8680555556,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,19,3,7,0.00119047619,0.4166666667,0.5833333332999999,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,19,4,7,0.008333333333,0.08333333333,0.91666666667,False,False,40,2,35,3,0,0.875,0.075,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.333340548028474e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,19,5,7,0.06666666667,0.0787037037,0.9212962963,False,True,40,8,12,19,1,0.3,0.475,0.025,3,6,False,False,False,0,1,0.025,True,True,False,3.33333360913457e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,19,6,7,0.06428571429,0.08101851852,0.91898148148,False,False,40,7,14,19,0,0.35,0.475,0.0,2,5,False,False,False,0,0,0.0,True,True,False,4.285724553021453e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run19_front.csv
2,Climate,MOEACKF,20,0,6,0.00119047619,0.4050925926,0.5949074074,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run20_front.csv
2,Climate,MOEACKF,20,1,6,0.005952380952,0.08101851852,0.91898148148,False,True,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,3.8095221421841075e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run20_front.csv
2,Climate,MOEACKF,20,2,6,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run20_front.csv
2,Climate,MOEACKF,20,3,6,0.003571428571,0.1273148148,0.8726851851999999,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run20_front.csv
2,Climate,MOEACKF,20,4,6,0.0,0.4166666667,0.5833333332999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run20_front.csv
2,Climate,MOEACKF,20,5,6,0.002380952381,0.1365740741,0.8634259259,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run20_front.csv
2,Climate,MOEACKF,21,0,4,0.002380952381,0.08564814815,0.91435185185,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,1,0.025,False,False,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run21_front.csv
2,Climate,MOEACKF,21,1,4,0.0,0.3981481481,0.6018518519,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run21_front.csv
2,Climate,MOEACKF,21,2,4,0.0130952381,0.08333333333,0.91666666667,False,False,40,2,32,5,1,0.8,0.125,0.025,0,3,True,False,True,1,0,0.0,False,True,True,4.76190441245361e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run21_front.csv
2,Climate,MOEACKF,21,3,4,0.3285714286,0.08101851852,0.91898148148,False,True,40,19,0,21,0,0.0,0.525,0.0,10,12,False,False,False,0,0,0.0,True,True,False,2.857142300527471e-11,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run21_front.csv
2,Climate,MOEACKF,22,0,7,0.00119047619,0.4074074074,0.5925925926,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run22_front.csv
2,Climate,MOEACKF,22,1,7,0.0,0.4189814815,0.5810185185000001,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run22_front.csv
2,Climate,MOEACKF,22,2,7,0.004761904762,0.08564814815,0.91435185185,False,False,40,2,38,0,0,0.95,0.0,0.0,0,2,True,False,True,1,0,0.0,False,True,True,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run22_front.csv
2,Climate,MOEACKF,22,3,7,0.04047619048,0.08101851852,0.91898148148,False,True,40,3,16,20,1,0.4,0.5,0.025,1,3,False,False,False,0,0,0.0,False,True,True,3.8095221421841075e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run22_front.csv
2,Climate,MOEACKF,22,4,7,0.002380952381,0.1388888889,0.8611111111,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds2_moeackf/fronts/MOEACKF_ds2_nh40_run22_front.csv
